,count_1,routine_flg,period,is_deleted,campaign_name_入会費半額,campaign_name_入会費無料,class_name_オールタイム,class_name_デイタイム,gender_F
3881,4.0,1.0,4,1.0,0,0,1,0,1
3882,6.0,1.0,9,1.0,1,0,0,0,1
3883,4.0,1.0,9,1.0,0,1,0,1,1
3884,4.0,1.0,7,1.0,1,0,0,1,1
3885,2.0,1.0,3,1.0,0,0,0,0,1
3886,4.0,1.0,8,1.0,1,0,0,1,1
3887,3.0,0.0,3,1.0,0,0,0,0,0
3888,5.0,0.0,6,1.0,0,0,0,1,0
3889,2.0,1.0,1,1.0,0,1,1,0,0
3890,6.0,1.0,7,1.0,1,0,1,0,0
3891,4.0,1.0,17,1.0,0,0,1,0,1
3892,5.0,0.0,1,1.0,0,1,1,0,0
3893,9.0,0.0,0,1.0,0,0,0,1,1
3894,5.0,1.0,1,1.0,0,1,0,1,1
3895,3.0,1.0,9,1.0,1,0,1,0,1
3896,5.0,1.0,9,1.0,0,1,0,0,1
3897,7.0,0.0,1,1.0,0,1,1,0,0
3898,2.0,1.0,11,1.0,0,0,1,0,0
3899,5.0,1.0,8,1.0,1,0,1,0,0
3900,5.0,1.0,5,1.0,0,0,0,0,0
3901,3.0,1.0,9,1.0,0,1,1,0,1
3902,4.0,0.0,1,1.0,0,1,1,0,0
3903,11.0,1.0,0,1.0,0,0,1,0,0
3904,3.0,1.0,6,1.0,0,0,1,0,1
3905,2.0,1.0,7,1.0,1,0,0,0,0
3906,2.0,1.0,11,1.0,0,0,1,0,0
3907,4.0,0.0,3,1.0,0,0,1,0,1
3908,2.0,1.0,6,1.0,0,0,0,1,1
3909,5.0,1.0,9,1.0,0,1,1,0,1
3910,4.0,1.0,10,1.0,0,1,1,0,0
3911,4.0,0.0,6,1.0,0,0,0,0,0
3912,3.0,1.0,9,1.0,0,1,1,0,0
3913,4.0,1.0,6,1.0,0,0,0,0,0
3914,4.0,1.0,15,1.0,0,0,1,0,1
3915,2.0,1.0,9,1.0,0,1,1,0,0
3917,3.0,1.0,8,1.0,1,0,0,0,0
3918,8.0,1.0,0,1.0,0,0,1,0,1
3919,3.0,0.0,8,1.0,1,0,1,0,0
3920,4.0,1.0,4,1.0,0,0,1,0,0
3921,4.0,1.0,6,1.0,0,0,1,0,1
3922,3.0,1.0,7,1.0,1,0,1,0,0
3923,2.0,1.0,8,1.0,1,0,0,0,0
3924,3.0,1.0,5,1.0,0,0,0,0,0
3925,2.0,1.0,12,1.0,0,0,0,1,1
3926,2.0,1.0,7,1.0,1,0,1,0,0
3927,5.0,1.0,15,1.0,0,0,0,0,0
3928,2.0,1.0,7,1.0,1,0,1,0,0
3929,7.0,1.0,6,1.0,0,0,0,0,1
3931,3.0,0.0,4,1.0,0,0,0,0,0
3932,7.0,0.0,0,1.0,0,0,0,0,0
3933,2.0,1.0,7,1.0,1,0,0,0,0
3934,1.0,1.0,8,1.0,1,0,0,0,0
3935,5.0,1.0,5,1.0,0,0,1,0,1
3936,4.0,1.0,19,1.0,1,0,1,0,1
3937,2.0,0.0,2,1.0,0,0,1,0,0
3938,3.0,0.0,5,1.0,0,0,1,0,1
3939,4.0,1.0,3,1.0,0,0,0,0,0
3940,3.0,1.0,8,1.0,1,0,1,0,0
3941,2.0,0.0,11,1.0,0,0,0,0,1
3942,6.0,0.0,1,1.0,0,1,0,0,0
3943,3.0,0.0,1,1.0,0,1,0,1,1
3944,3.0,1.0,11,1.0,0,0,0,1,1
3945,3.0,1.0,7,1.0,1,0,1,0,0
